 3.00000000e-01  1.05218133e-09  3.00000000e-01  6.79737562e-10  3.00000000e-01  2.88123487e-08  3.00000000e-01 -6.13745827e-18  3.00000000e-01  9.69193794e-20 
 3.10000000e-01  1.38318157e-09  3.10000000e-01  8.92208132e-10  3.10000000e-01  3.77876543e-08  3.10000000e-01 -7.10772307e-18  3.10000000e-01  1.09962112e-19 
 3.20000000e-01  1.81706745e-09  3.20000000e-01  1.17002052e-09  3.20000000e-01  4.95089099e-08  3.20000000e-01 -8.21699901e-18  3.20000000e-01  1.24790525e-19 
 3.30000000e-01  2.38520564e-09  3.30000000e-01  1.53273866e-09  3.30000000e-01  6.47915799e-08  3.30000000e-01 -9.48551602e-18  3.30000000e-01  1.41667751e-19 
 3.40000000e-01  3.12822364e-09  3.40000000e-01  2.00552320e-09  3.40000000e-01  8.46812659e-08  3.40000000e-01 -1.09364992e-17  3.40000000e-01  1.60896236e-19 
 3.50000000e-01  4.09859726e-09  3.50000000e-01  2.62060638e-09  3.50000000e-01  1.10512894e-07  3.50000000e-01 -1.25964964e-17  3.50000000e-01  1.82822143e-19 
 3.60000000e-01  5.36389138e-09  3.60000000e-01  3.41909592e-09  3.60000000e-01  1.43982438e-07  3.60000000e-01 -1.44957078e-17  3.60000000e-01  2.07839809e-19 
 3.70000000e-01  7.01078676e-09  3.70000000e-01  4.45315344e-09  3.70000000e-01  1.87232606e-07  3.70000000e-01 -1.66683090e-17  3.70000000e-01  2.36396155e-19 
 3.80000000e-01  9.15003793e-09  3.80000000e-01  5.78858641e-09  3.80000000e-01  2.42953514e-07  3.80000000e-01 -1.91527602e-17  3.80000000e-01  2.68994943e-19 
 3.90000000e-01  1.19225143e-08  3.90000000e-01  7.50787765e-09  3.90000000e-01  3.14498612e-07  3.90000000e-01 -2.19920902e-17  3.90000000e-01  3.06200736e-19 
 4.00000000e-01  1.55064740e-08  4.00000000e-01  9.71365151e-09  4.00000000e-01  4.06015028e-07  4.00000000e-01 -2.52341397e-17  4.00000000e-01  3.48642364e-19 
 4.10000000e-01  2.01262034e-08  4.10000000e-01  1.25325379e-08  4.10000000e-01  5.22585874e-07  4.10000000e-01 -2.89317454e-17  4.10000000e-01  3.97015644e-19 
 4.20000000e-01  2.60621224e-08  4.20000000e-01  1.61193420e-08  4.20000000e-01  6.70380011e-07  4.20000000e-01 -3.31428389e-17  4.20000000e-01  4.52085009e-19 
 4.30000000e-01  3.36623958e-08  4.30000000e-01  2.06613601e-08  4.30000000e-01  8.56802343e-07  4.30000000e-01 -3.79304267e-17  4.30000000e-01  5.14683620e-19 
 4.40000000e-01  4.33560120e-08  4.40000000e-01  2.63825978e-08  4.40000000e-01  1.09063496e-06  4.40000000e-01 -4.33624103e-17  4.40000000e-01  5.85711386e-19 
 4.50000000e-01  5.56671761e-08  4.50000000e-01  3.35475562e-08  4.50000000e-01  1.38215678e-06  4.50000000e-01 -4.95111938e-17  4.50000000e-01  6.66130220e-19 
 4.60000000e-01  7.12307308e-08  4.60000000e-01  4.24641543e-08  4.60000000e-01  1.74322672e-06  4.60000000e-01 -5.64530214e-17  4.60000000e-01  7.56955745e-19 
 4.70000000e-01  9.08081564e-08  4.70000000e-01  5.34852691e-08  4.70000000e-01  2.18731353e-06  4.70000000e-01 -6.42669771e-17  4.70000000e-01  8.59244543e-19 
 4.80000000e-01  1.15303524e-07  4.80000000e-01  6.70082993e-08  4.80000000e-01  2.72945336e-06  4.80000000e-01 -7.30335794e-17  4.80000000e-01  9.74076040e-19 
 4.90000000e-01  1.45778582e-07  4.90000000e-01  8.34721200e-08  4.90000000e-01  3.38611517e-06  4.90000000e-01 -8.28329078e-17  4.90000000e-01  1.10252815e-18 
 5.00000000e-01  1.83465941e-07  5.00000000e-01  1.03350800e-07  5.00000000e-01  4.17495267e-06  5.00000000e-01 -9.37422093e-17  5.00000000e-01  1.24564598e-18 
 5.10000000e-01  2.29779130e-07  5.10000000e-01  1.27143523e-07  5.10000000e-01  5.11442137e-06  5.10000000e-01 -1.05832964e-16  5.10000000e-01  1.40440320e-18 
 5.20000000e-01  2.86318056e-07  5.20000000e-01  1.55360353e-07  5.20000000e-01  6.22324180e-06  5.20000000e-01 -1.19167426e-16  5.20000000e-01  1.57965637e-18 
 5.30000000e-01  3.54868282e-07  5.30000000e-01  1.88503779e-07  5.30000000e-01  7.51969767e-06  5.30000000e-01 -1.33794712e-16  5.30000000e-01  1.77209290e-18 
 5.40000000e-01  4.37392473e-07  5.40000000e-01  2.27046531e-07  5.40000000e-01  9.02077498e-06  5.40000000e-01 -1.49746581e-16  5.40000000e-01  1.98217479e-18 
 5.50000000e-01  5.36012558e-07  5.50000000e-01  2.71406794e-07  5.50000000e-01  1.07411758e-05  5.50000000e-01 -1.67033142e-16  5.50000000e-01  2.21008083e-18 
 5.60000000e-01  6.52981690e-07  5.60000000e-01  3.21922743e-07  5.60000000e-01  1.26922769e-05  5.60000000e-01 -1.85638773e-16  5.60000000e-01  2.45565145e-18 
 5.70000000e-01  7.90645939e-07  5.70000000e-01  3.78828927e-07  5.70000000e-01  1.48811397e-05  5.70000000e-01 -2.05518650e-16  5.70000000e-01  2.71834103e-18 
 5.80000000e-01  9.51396875e-07  5.80000000e-01  4.42237378e-07  5.80000000e-01  1.73096998e-05  5.80000000e-01 -2.26596271e-16  5.80000000e-01  2.99718327e-18 
 5.90000000e-01  1.13761749e-06  5.90000000e-01  5.12126008e-07  5.90000000e-01  1.99742634e-05  5.90000000e-01 -2.48762403e-16  5.90000000e-01  3.29077498e-18 
 6.00000000e-01  1.35162501e-06  6.00000000e-01  5.88336060e-07  6.00000000e-01  2.28654006e-05  6.00000000e-01 -2.71875762e-16  6.00000000e-01  3.59728280e-18 
 6.10000000e-01  1.59561480e-06  6.10000000e-01  6.70579036e-07  6.10000000e-01  2.59682681e-05  6.10000000e-01 -2.95765634e-16  6.10000000e-01  3.91447578e-18 
 6.20000000e-01  1.87160951e-06  6.20000000e-01  7.58452120e-07  6.20000000e-01  2.92633228e-05  6.20000000e-01 -3.20236464e-16  6.20000000e-01  4.23978419e-18 
 6.30000000e-01  2.18141694e-06  6.30000000e-01  8.51459966e-07  6.30000000e-01  3.27273292e-05  6.30000000e-01 -3.45074192e-16  6.30000000e-01  4.57038204e-18 
 6.40000000e-01  2.52659884e-06  6.40000000e-01  9.49040042e-07  6.40000000e-01  3.63345279e-05  6.40000000e-01 -3.70053940e-16  6.40000000e-01  4.90328814e-18 
 6.50000000e-01  2.90845178e-06  6.50000000e-01  1.05058873e-06  6.50000000e-01  4.00578312e-05  6.50000000e-01 -3.94948461e-16  6.50000000e-01  5.23547799e-18 
 6.60000000e-01  3.32799943e-06  6.60000000e-01  1.15548576e-06  6.60000000e-01  4.38699298e-05  6.60000000e-01 -4.19536675e-16  6.60000000e-01  5.56399748e-18 
 6.70000000e-01  3.78599528e-06  6.70000000e-01  1.26311541e-06  6.70000000e-01  4.77442345e-05  6.70000000e-01 -4.43611613e-16  6.70000000e-01  5.88606956e-18 
 6.80000000e-01  4.28293373e-06  6.80000000e-01  1.37288356e-06  6.80000000e-01  5.16556138e-05  6.80000000e-01 -4.66987170e-16  6.80000000e-01  6.19918560e-18 
 6.90000000e-01  4.81906741e-06  6.90000000e-01  1.48423041e-06  6.90000000e-01  5.55809217e-05  6.90000000e-01 -4.89503251e-16  6.90000000e-01  6.50117582e-18 
