 3.00000000e-01  9.86721040e-11  3.00000000e-01  2.55893164e-11  3.00000000e-01  2.72279317e-09  3.00000000e-01 -2.23434879e-18  3.00000000e-01  1.54863725e-20 
 3.10000000e-01  1.30009176e-10  3.10000000e-01  3.37022772e-11  3.10000000e-01  3.58378675e-09  3.10000000e-01 -2.82444735e-18  3.10000000e-01  1.76060435e-20 
 3.20000000e-01  1.71246379e-10  3.20000000e-01  4.43710801e-11  3.20000000e-01  4.71499199e-09  3.20000000e-01 -3.50232842e-18  3.20000000e-01  2.00063678e-20 
 3.30000000e-01  2.25486236e-10  3.30000000e-01  5.83929129e-11  3.30000000e-01  6.20020664e-09  3.30000000e-01 -4.27976231e-18  3.30000000e-01  2.27256381e-20 
 3.40000000e-01  2.96791196e-10  3.40000000e-01  7.68096539e-11  3.40000000e-01  8.14871875e-09  3.40000000e-01 -5.17035561e-18  3.40000000e-01  2.58081501e-20 
 3.50000000e-01  3.90474523e-10  3.50000000e-01  1.00981003e-10  3.50000000e-01  1.07028148e-08  3.50000000e-01 -6.18985627e-18  3.50000000e-01  2.93052060e-20 
 3.60000000e-01  5.13476334e-10  3.60000000e-01  1.32678490e-10  3.60000000e-01  1.40473788e-08  3.60000000e-01 -7.35649067e-18  3.60000000e-01  3.32762280e-20 
 3.70000000e-01  6.74848214e-10  3.70000000e-01  1.74205829e-10  3.70000000e-01  1.84221060e-08  3.70000000e-01 -8.69132967e-18  3.70000000e-01  3.77899705e-20 
 3.80000000e-01  8.86375627e-10  3.80000000e-01  2.28552293e-10  3.80000000e-01  2.41369599e-08  3.80000000e-01 -1.02186795e-17  3.80000000e-01  4.29258204e-20 
 3.90000000e-01  1.16337412e-09  3.90000000e-01  2.99587117e-10  3.90000000e-01  3.15916094e-08  3.90000000e-01 -1.19664921e-17  3.90000000e-01  4.87751696e-20 
 4.00000000e-01  1.52570333e-09  4.00000000e-01  3.92304383e-10  4.00000000e-01  4.12996987e-08  4.00000000e-01 -1.39667901e-17  4.00000000e-01  5.54428393e-20 
 4.10000000e-01  1.99905175e-09  4.10000000e-01  5.13129288e-10  4.10000000e-01  5.39189025e-08  4.10000000e-01 -1.62560975e-17  4.10000000e-01  6.30485378e-20 
 4.20000000e-01  2.61655531e-09  4.20000000e-01  6.70298020e-10  4.20000000e-01  7.02878020e-08  4.20000000e-01 -1.88758706e-17  4.20000000e-01  7.17283238e-20 
 4.30000000e-01  3.42082321e-09  4.30000000e-01  8.74324423e-10  4.30000000e-01  9.14706527e-08  4.30000000e-01 -2.18729186e-17  4.30000000e-01  8.16360468e-20 
 4.40000000e-01  4.46645538e-09  4.40000000e-01  1.13856694e-09  4.40000000e-01  1.18811089e-07  4.40000000e-01 -2.52998020e-17  4.40000000e-01  9.29447247e-20 
 4.50000000e-01  5.82314553e-09  4.50000000e-01  1.47990856e-09  4.50000000e-01  1.53995696e-07  4.50000000e-01 -2.92151939e-17  4.50000000e-01  1.05847811e-19 
 4.60000000e-01  7.57947226e-09  4.60000000e-01  1.91956001e-09  4.60000000e-01  1.99128138e-07  4.60000000e-01 -3.36841843e-17  4.60000000e-01  1.20560281e-19 
 4.70000000e-01  9.84748595e-09  4.70000000e-01  2.48399201e-09  4.70000000e-01  2.56814190e-07  4.70000000e-01 -3.87784993e-17  4.70000000e-01  1.37319452e-19 
 4.80000000e-01  1.27681999e-08  4.80000000e-01  3.20599472e-09  4.80000000e-01  3.30257500e-07  4.80000000e-01 -4.45766001e-17  4.80000000e-01  1.56385412e-19 
 4.90000000e-01  1.65180896e-08  4.90000000e-01  4.12585180e-09  4.90000000e-01  4.23365291e-07  4.90000000e-01 -5.11636150e-17  4.90000000e-01  1.78040911e-19 
 5.00000000e-01  2.13166930e-08  5.00000000e-01  5.29260111e-09  5.00000000e-01  5.40862414e-07  5.00000000e-01 -5.86310470e-17  5.00000000e-01  2.02590514e-19 
 5.10000000e-01  2.74353821e-08  5.10000000e-01  6.76533499e-09  5.10000000e-01  6.88411226e-07  5.10000000e-01 -6.70761866e-17  5.10000000e-01  2.30358784e-19 
 5.20000000e-01  3.52073479e-08  5.20000000e-01  8.61446855e-09  5.20000000e-01  8.72733438e-07  5.20000000e-01 -7.66011510e-17  5.20000000e-01  2.61687241e-19 
 5.30000000e-01  4.50387897e-08  5.30000000e-01  1.09228759e-08  5.30000000e-01  1.10172816e-06  5.30000000e-01 -8.73114623e-17  5.30000000e-01  2.96929776e-19 
 5.40000000e-01  5.74212315e-08  5.40000000e-01  1.37867612e-08  5.40000000e-01  1.38457732e-06  5.40000000e-01 -9.93140772e-17  5.40000000e-01  3.36446246e-19 
 5.50000000e-01  7.29447743e-08  5.50000000e-01  1.73160968e-08  5.50000000e-01  1.73182479e-06  5.50000000e-01 -1.12714789e-16  5.50000000e-01  3.80593972e-19 
 5.60000000e-01  9.23119260e-08  5.60000000e-01  2.16344250e-08  5.60000000e-01  2.15540871e-06  5.60000000e-01 -1.27614947e-16  5.60000000e-01  4.29716925e-19 
 5.70000000e-01  1.16351403e-07  5.70000000e-01  2.68777961e-08  5.70000000e-01  2.66861793e-06  5.70000000e-01 -1.44107464e-16  5.70000000e-01  4.84132525e-19 
